ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
100100216:216;216;216;Bus;FF1400;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.357744, 48.763963], [2.348581, 48.770247], [2.330626, 48.822611], [2.33622, 48.824543], [2.335077, 48.827653], [2.334001, 48.830511], [2.333048, 48.833162]], [[2.334001, 48.833477], [2.338902, 48.83212], [2.341093, 48.825927], [2.339923, 48.824166], [2.340889, 48.821568], [2.344332, 48.819106], [2.343413, 48.760918], [2.346445, 48.758716], [2.346566, 48.755354], [2.348415, 48.753475], [2.354748, 48.750158], [2.354488, 48.745987], [2.35631, 48.746715], [2.353851, 48.751452], [2.354395, 48.753025], [2.353064, 48.754841], [2.349163, 48.758437], [2.349178, 48.761178], [2.349246, 48.763173], [2.352632, 48.764692], [2.357744, 48.763963]], [[2.335008, 48.833189], [2.338902, 48.83212], [2.341093, 48.825927], [2.339923, 48.824166], [2.340889, 48.821568], [2.344332, 48.819106], [2.343413, 48.760918], [2.346445, 48.758716], [2.346566, 48.755354], [2.348415, 48.753475], [2.354748, 48.750158], [2.354488, 48.745987], [2.35631, 48.746715], [2.353851, 48.751452], [2.354395, 48.753025], [2.353064, 48.754841], [2.349163, 48.758437], [2.349178, 48.761178], [2.349246, 48.763173], [2.352632, 48.764692], [2.357744, 48.763963]], [[2.335008, 48.833189], [2.338902, 48.83212], [2.341093, 48.825927], [2.339923, 48.824166], [2.340889, 48.821568], [2.344332, 48.819106], [2.343413, 48.760918], [2.346445, 48.758716], [2.346566, 48.755354], [2.348415, 48.753475], [2.353851, 48.751452], [2.354395, 48.753025], [2.353064, 48.754841], [2.349163, 48.758437], [2.349178, 48.761178], [2.349246, 48.763173], [2.352632, 48.764692], [2.357744, 48.763963]], [[2.334001, 48.833477], [2.338902, 48.83212], [2.341093, 48.825927], [2.339923, 48.824166], [2.340889, 48.821568], [2.344332, 48.819106], [2.343413, 48.760918], [2.346445, 48.758716], [2.346566, 48.755354], [2.348415, 48.753475], [2.353851, 48.751452], [2.354395, 48.753025], [2.353064, 48.754841], [2.349163, 48.758437], [2.349178, 48.761178], [2.349246, 48.763173], [2.352632, 48.764692], [2.357744, 48.763963]]]}";48.7859508706,2.34506880976
039039314:39-30D;39-30 D;39-30 D Gif - Gometz-la-Ville - Janvry - Briis - Collège M. Vignaud/Lycée J. Verne;Bus;C26E56;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.089311, 48.64344], [2.083318, 48.643022], [2.108364, 48.647667], [2.105678, 48.647796], [2.122173, 48.641436], [2.131017, 48.641209], [2.152239, 48.646476], [2.156105, 48.63503], [2.153252, 48.647925], [2.139574, 48.659723], [2.12642, 48.671161], [2.123637, 48.671399], [2.102201, 48.681704], [2.100827, 48.679418], [2.111978, 48.687242]], [[2.089311, 48.64344], [2.083318, 48.643022], [2.07296, 48.639404], [2.105678, 48.647796], [2.122173, 48.641436], [2.131017, 48.641209], [2.152239, 48.646476], [2.156105, 48.63503], [2.153252, 48.647925], [2.139574, 48.659723], [2.12642, 48.671161], [2.123637, 48.671399], [2.102201, 48.681704], [2.100827, 48.679418], [2.108408, 48.690139], [2.107569, 48.692591], [2.106042, 48.694071], [2.106235, 48.696481]], [[2.089311, 48.64344], [2.108364, 48.647667], [2.105678, 48.647796], [2.122173, 48.641436], [2.131017, 48.641209], [2.152239, 48.646476], [2.156105, 48.63503], [2.153252, 48.647925], [2.139574, 48.659723], [2.12642, 48.671161], [2.123637, 48.671399], [2.102201, 48.681704], [2.100827, 48.679418], [2.108408, 48.690139], [2.107569, 48.692591], [2.106042, 48.694071], [2.106235, 48.696481]], [[2.10614, 48.696489], [2.106069, 48.694116], [2.107569, 48.692591], [2.108503, 48.690292], [2.100719, 48.67931], [2.102011, 48.681758], [2.124111, 48.671489], [2.12574, 48.67151], [2.139872, 48.659661], [2.153333, 48.647988], [2.156105, 48.63503], [2.152335, 48.646395], [2.130651, 48.641173], [2.12261, 48.640736], [2.108568, 48.647532], [2.089311, 48.64344]], [[2.10614, 48.696489], [2.106069, 48.694116], [2.107569, 48.692591], [2.108503, 48.690292], [2.100719, 48.67931], [2.102011, 48.681758], [2.124111, 48.671489], [2.12574, 48.67151], [2.139872, 48.659661], [2.153333, 48.647988], [2.156105, 48.63503], [2.152335, 48.646395], [2.130651, 48.641173], [2.12261, 48.640736], [2.108568, 48.647532], [2.089311, 48.64344], [2.083318, 48.643022]]]}";48.656022093,2.12389823805
116295001:FILEOS;FILEO S;Fileo Sarcelles (sur réservation);Bus;0058A2;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.559773, 49.010358], [2.558391, 49.003647], [2.548316, 49.004726], [2.534826, 49.002529], [2.528021, 49.001875], [2.525196, 48.998573], [2.523406, 48.994658], [2.526326, 48.993934], [2.526657, 48.991175], [2.525449, 48.989496], [2.524267, 48.991008], [2.523952, 48.994495], [2.51646, 49.012021], [2.516159, 49.007753], [2.519488, 49.006777], [2.515941, 49.004096], [2.512484, 49.003795], [2.506385, 49.005539], [2.501626, 49.004035], [2.50441, 49.003205], [2.488398, 49.011179], [2.483411, 49.010835], [2.476586, 49.007869], [2.47089, 49.002537], [2.465902, 49.001446], [2.451945, 48.989904], [2.449875, 48.986455], [2.44131, 48.984378], [2.43336, 48.982776], [2.428429, 48.981603], [2.422883, 48.979333], [2.421921, 48.975937], [2.415914, 48.97533], [2.413213, 48.977003], [2.409471, 48.9759], [2.407067, 48.974599], [2.39833, 48.974792], [2.390524, 48.97715], [2.384928, 48.978546], [2.379154, 48.979455], [2.376286, 48.978001], [2.372081, 48.977553], [2.376062, 48.989494], [2.374097, 48.991023], [2.367313, 48.994799]], [[2.367313, 48.994799], [2.372527, 48.991113], [2.377141, 48.988793], [2.372163, 48.977409], [2.376327, 48.978198], [2.380437, 48.979114], [2.385133, 48.978447], [2.390524, 48.97715], [2.398535, 48.974433], [2.407544, 48.974518], [2.409212, 48.976089], [2.413445, 48.976788], [2.415736, 48.975132], [2.422208, 48.975928], [2.424933, 48.980572], [2.429194, 48.981593], [2.433975, 48.982704], [2.440627, 48.984451], [2.450149, 48.986554], [2.452274, 48.990479], [2.467126, 48.999432], [2.471546, 49.002644], [2.476134, 49.007384], [2.483123, 49.010413], [2.488246, 49.010622], [2.501626, 49.004035], [2.50441, 49.003205], [2.506343, 49.005368], [2.511678, 49.003554], [2.516405, 49.003879], [2.519352, 49.006939], [2.516214, 49.007834], [2.516309, 49.011823], [2.532453, 49.010783], [2.559773, 49.010358]], [[2.559773, 49.010358], [2.558391, 49.003647], [2.548316, 49.004726], [2.534826, 49.002529], [2.528021, 49.001875], [2.525196, 48.998573], [2.523406, 48.994658], [2.526326, 48.993934], [2.526657, 48.991175], [2.525449, 48.989496], [2.524267, 48.991008]]]}";48.9950433947,2.47110004504
519519100:Tzn1;Tzn1;Tzn1;Bus;000000;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.471195, 48.613609], [2.469959, 48.615558], [2.492526, 48.62897], [2.514299, 48.624388], [2.510282, 48.619387], [2.509149, 48.615733], [2.516085, 48.6141], [2.533004, 48.614419], [2.538364, 48.613725], [2.54479, 48.615278], [2.542617, 48.61845], [2.55618, 48.627296], [2.561907, 48.627193], [2.568753, 48.628454]], [[2.568589, 48.62841], [2.561908, 48.627312], [2.556098, 48.627386], [2.542727, 48.618479], [2.544644, 48.615233], [2.538763, 48.613821], [2.532891, 48.614671], [2.516306, 48.614441], [2.509268, 48.615807], [2.510485, 48.619252], [2.514473, 48.624337], [2.492433, 48.629188], [2.469699, 48.615428], [2.471446, 48.613336]], [[2.54479, 48.615278], [2.542617, 48.61845], [2.55618, 48.627296], [2.561907, 48.627193], [2.568753, 48.628454]], [[2.568589, 48.62841], [2.561908, 48.627312], [2.556098, 48.627386], [2.542727, 48.618479], [2.544644, 48.615233]]]}";48.6216254936,2.52518600323
519519036:36;36;36;Bus;EBDB01;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.584661, 48.595996], [2.580619, 48.595312], [2.582063, 48.593979], [2.584063, 48.589894], [2.585555, 48.587499], [2.58479, 48.586197], [2.581928, 48.585403], [2.581891, 48.58339], [2.583073, 48.581194], [2.584102, 48.578288], [2.586335, 48.574778], [2.58882, 48.57328], [2.588335, 48.57098], [2.593967, 48.565008]], [[2.593765, 48.565143], [2.588416, 48.57107], [2.58882, 48.573334], [2.586632, 48.574741], [2.583494, 48.575665], [2.58413, 48.57836], [2.582696, 48.581752], [2.581945, 48.58339], [2.593964, 48.586322], [2.59651, 48.586091], [2.582484, 48.58551], [2.585605, 48.586627], [2.584974, 48.587788], [2.583873, 48.590002], [2.582631, 48.593807], [2.580877, 48.595384], [2.58516, 48.596204]], [[2.593765, 48.565143], [2.588416, 48.57107], [2.58882, 48.573334], [2.586632, 48.574741], [2.583494, 48.575665], [2.58413, 48.57836], [2.582696, 48.581752], [2.581945, 48.58339], [2.582484, 48.58551], [2.585605, 48.586627], [2.584974, 48.587788], [2.583873, 48.590002], [2.582631, 48.593807], [2.580877, 48.595384], [2.58516, 48.596204]], [[2.584661, 48.595996], [2.580619, 48.595312], [2.582063, 48.593979], [2.584063, 48.589894], [2.585555, 48.587499], [2.58479, 48.586197], [2.581928, 48.585403], [2.593964, 48.586322], [2.59651, 48.586091], [2.581891, 48.58339], [2.583073, 48.581194], [2.584102, 48.578288], [2.586335, 48.574778], [2.58882, 48.57328], [2.588335, 48.57098], [2.593967, 48.565008]], [[2.584661, 48.595996], [2.580619, 48.595312], [2.582063, 48.593979], [2.584063, 48.589894], [2.585555, 48.587499], [2.58479, 48.586197], [2.581928, 48.585403], [2.581891, 48.58339], [2.583073, 48.581194], [2.584102, 48.578288], [2.586335, 48.574778], [2.58882, 48.57328], [2.588335, 48.57098], [2.593967, 48.565008], [2.563761, 48.567371]], [[2.564086, 48.567424], [2.583475, 48.574577], [2.583494, 48.575665], [2.58413, 48.57836], [2.582696, 48.581752], [2.581945, 48.58339], [2.582484, 48.58551], [2.585605, 48.586627], [2.584974, 48.587788], [2.583873, 48.590002], [2.582631, 48.593807], [2.580877, 48.595384], [2.58516, 48.596204]], [[2.584661, 48.595996], [2.580619, 48.595312], [2.582063, 48.593979], [2.584063, 48.589894], [2.585555, 48.587499], [2.58479, 48.586197], [2.581928, 48.585403], [2.581891, 48.58339], [2.583073, 48.581194], [2.584102, 48.578288], [2.583394, 48.57455], [2.563761, 48.567371]]]}";48.5805660146,2.58399837857
100100123:123;123;123;Bus;00643C;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.258068, 48.847381], [2.255402, 48.845483], [2.250213, 48.845722], [2.246658, 48.846636], [2.241534, 48.84843], [2.23727, 48.849082], [2.236937, 48.845649], [2.237922, 48.843259], [2.238755, 48.841714], [2.240488, 48.83954], [2.246017, 48.83905], [2.245435, 48.837028], [2.243618, 48.833108], [2.245066, 48.830565], [2.246199, 48.828553], [2.247838, 48.82566], [2.249408, 48.822803], [2.249764, 48.821554], [2.249374, 48.818489], [2.250369, 48.817807], [2.254627, 48.819059], [2.25615, 48.819527], [2.259756, 48.820599], [2.262746, 48.823603], [2.266991, 48.824954], [2.269902, 48.825989], [2.272666, 48.825505]], [[2.273974, 48.824769], [2.266967, 48.822491], [2.264449, 48.82196], [2.259619, 48.820725], [2.256722, 48.81986], [2.253865, 48.818987], [2.251687, 48.818778], [2.250621, 48.821681], [2.249543, 48.823495], [2.248001, 48.825867], [2.246198, 48.82902], [2.245119, 48.830979], [2.243276, 48.834213], [2.241596, 48.837141], [2.240038, 48.839944], [2.238563, 48.842558], [2.23762, 48.844391], [2.237058, 48.846098], [2.237502, 48.848912], [2.241234, 48.848465], [2.246685, 48.846448], [2.250241, 48.845524], [2.25615, 48.845762], [2.25755, 48.847372]], [[2.258068, 48.847381], [2.255402, 48.845483], [2.250213, 48.845722], [2.246658, 48.846636], [2.241331, 48.847917], [2.236937, 48.845649], [2.237922, 48.843259], [2.238755, 48.841714], [2.240488, 48.83954], [2.246017, 48.83905], [2.245435, 48.837028], [2.243618, 48.833108], [2.245066, 48.830565], [2.246199, 48.828553], [2.247838, 48.82566], [2.249408, 48.822803], [2.249764, 48.821554], [2.249374, 48.818489], [2.250369, 48.817807], [2.254627, 48.819059], [2.25615, 48.819527], [2.259756, 48.820599], [2.262746, 48.823603], [2.266991, 48.824954], [2.269902, 48.825989], [2.272666, 48.825505]], [[2.243618, 48.833108], [2.245066, 48.830565], [2.246199, 48.828553], [2.247838, 48.82566], [2.249408, 48.822803], [2.249764, 48.821554], [2.249374, 48.818489], [2.250369, 48.817807], [2.254627, 48.819059], [2.25615, 48.819527], [2.259756, 48.820599], [2.262746, 48.823603], [2.266991, 48.824954], [2.269902, 48.825989], [2.272666, 48.825505]]]}";48.832202133,2.25103155142
100100286:286;286;286;Bus;D282BE;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.339689, 48.77316], [2.340192, 48.776063], [2.341471, 48.778229], [2.348828, 48.77795], [2.353152, 48.776197], [2.35496, 48.774695], [2.358292, 48.776483], [2.359544, 48.778443], [2.361273, 48.780878], [2.362267, 48.784149], [2.366225, 48.784508], [2.368186, 48.78795]], [[2.336792, 48.768064], [2.337894, 48.769924], [2.339689, 48.77316], [2.340192, 48.776063], [2.341471, 48.778229], [2.348828, 48.77795], [2.353152, 48.776197], [2.35496, 48.774695], [2.358292, 48.776483], [2.359544, 48.778443], [2.361273, 48.780878], [2.362267, 48.784149], [2.366225, 48.784508], [2.368186, 48.78795]], [[2.301857, 48.755879], [2.305054, 48.751135], [2.309282, 48.749949], [2.313168, 48.752736], [2.316104, 48.751982], [2.31938, 48.753349], [2.321799, 48.755749], [2.324027, 48.758437], [2.326406, 48.761061], [2.330185, 48.761331], [2.331871, 48.763857], [2.334182, 48.766724], [2.336792, 48.768064], [2.337894, 48.769924], [2.339689, 48.77316], [2.340192, 48.776063], [2.341471, 48.778229], [2.348828, 48.77795], [2.353152, 48.776197], [2.35496, 48.774695], [2.358292, 48.776483], [2.359544, 48.778443], [2.361273, 48.780878], [2.362267, 48.784149], [2.366225, 48.784508], [2.368186, 48.78795]], [[2.367465, 48.787429], [2.366035, 48.784616], [2.36209, 48.783376], [2.361041, 48.780788], [2.359858, 48.77918], [2.356606, 48.775576], [2.354172, 48.775154], [2.353723, 48.776116], [2.347114, 48.778112], [2.342191, 48.778283], [2.339811, 48.776018], [2.338968, 48.772396], [2.337527, 48.769915], [2.334073, 48.766931], [2.331735, 48.763911], [2.329968, 48.761133], [2.323742, 48.75858], [2.322016, 48.755974], [2.319271, 48.753447], [2.316172, 48.752072], [2.31227, 48.753941], [2.305474, 48.753409], [2.301952, 48.755987]], [[2.321799, 48.755749], [2.324027, 48.758437], [2.326406, 48.761061], [2.330185, 48.761331], [2.331871, 48.763857], [2.334182, 48.766724], [2.336792, 48.768064], [2.337894, 48.769924], [2.339689, 48.77316], [2.340192, 48.776063], [2.341471, 48.778229], [2.348828, 48.77795], [2.353152, 48.776197], [2.35496, 48.774695], [2.358292, 48.776483], [2.359544, 48.778443], [2.361273, 48.780878], [2.362267, 48.784149], [2.366225, 48.784508], [2.368186, 48.78795]], [[2.301857, 48.755879], [2.305054, 48.751135], [2.309282, 48.749949], [2.313168, 48.752736], [2.316104, 48.751982], [2.31938, 48.753349], [2.321799, 48.755749], [2.324027, 48.758437]], [[2.367465, 48.787429], [2.366035, 48.784616], [2.36209, 48.783376], [2.361041, 48.780788], [2.359858, 48.77918], [2.356606, 48.775576], [2.354172, 48.775154], [2.353723, 48.776116], [2.347114, 48.778112], [2.342191, 48.778283], [2.339811, 48.776018], [2.338968, 48.772396]], [[2.367465, 48.787429], [2.366035, 48.784616], [2.36209, 48.783376], [2.361041, 48.780788], [2.359858, 48.77918], [2.356606, 48.775576], [2.354172, 48.775154], [2.353723, 48.776116], [2.347114, 48.778112], [2.342191, 48.778283], [2.339811, 48.776018], [2.338968, 48.772396], [2.337527, 48.769915], [2.334073, 48.766931], [2.331735, 48.763911], [2.329968, 48.761133], [2.323742, 48.75858], [2.322084, 48.755875]], [[2.323742, 48.75858], [2.322016, 48.755974], [2.319271, 48.753447], [2.316172, 48.752072], [2.31227, 48.753941], [2.305474, 48.753409], [2.301952, 48.755987]], [[2.367465, 48.787429], [2.366035, 48.784616], [2.36209, 48.783376], [2.361041, 48.780788], [2.359858, 48.77918], [2.356606, 48.775576], [2.354172, 48.775154], [2.353723, 48.776116], [2.347114, 48.778112], [2.342191, 48.778283], [2.339811, 48.776018], [2.338968, 48.772396], [2.337527, 48.769915]], [[2.326406, 48.761061], [2.330185, 48.761331], [2.331871, 48.763857], [2.334182, 48.766724], [2.336792, 48.768064], [2.337894, 48.769924], [2.339689, 48.77316], [2.340192, 48.776063], [2.341471, 48.778229], [2.348828, 48.77795], [2.353152, 48.776197], [2.35496, 48.774695], [2.358292, 48.776483], [2.359544, 48.778443], [2.361273, 48.780878], [2.362267, 48.784149], [2.366225, 48.784508], [2.368186, 48.78795]]]}";48.7714166617,2.34185409671
014077702:702;702;702;Bus;AA856B;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.501169, 49.049344], [2.506578, 49.047782], [2.509196, 49.045945], [2.533567, 49.052378], [2.542337, 49.057323], [2.567287, 49.068861], [2.574348, 49.066861], [2.592429, 49.064434], [2.596682, 49.06455], [2.59984, 49.064337], [2.604485, 49.068783], [2.60606, 49.066488], [2.602395, 49.063819], [2.607139, 49.061121], [2.619401, 49.050346], [2.624412, 49.04674], [2.625338, 49.043601], [2.634409, 49.033182], [2.598649, 49.020748], [2.585082, 49.012429], [2.600272, 49.014957], [2.593945, 49.017379], [2.591707, 49.017914], [2.587714, 49.020007], [2.584169, 49.013006], [2.559786, 49.010241]], [[2.559786, 49.010241], [2.584169, 49.013006], [2.587548, 49.019469], [2.591584, 49.017834], [2.593249, 49.017399], [2.60019, 49.014876], [2.598679, 49.0186], [2.598499, 49.020901], [2.634615, 49.033289], [2.625434, 49.043727], [2.624659, 49.046892], [2.619401, 49.050346], [2.60732, 49.061552], [2.602531, 49.063684], [2.604485, 49.068783], [2.60606, 49.066488], [2.599525, 49.064283], [2.596615, 49.064712], [2.592211, 49.064659], [2.574267, 49.066987], [2.567028, 49.069086], [2.54224, 49.05709], [2.5338, 49.05253], [2.509428, 49.045909], [2.506346, 49.048142], [2.501169, 49.049344]]]}";49.0423046759,2.58244689211
210210211:204;204;204;Bus;99AEDA;;"{""type"": ""MultiLineString"", ""coordinates"": [[[3.207868, 48.437757], [3.238491, 48.420058], [3.258874, 48.428514], [3.281516, 48.433712], [3.251022, 48.432945]], [[3.251116, 48.432917], [3.281516, 48.433712], [3.258997, 48.428594], [3.2386, 48.420075], [3.245795, 48.409744]]]}";48.4288707318,3.25414747357
067067020:M;M;M;Bus;097D3B;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.987328, 48.942923], [2.963184, 48.937597], [2.940295, 48.938964], [2.936771, 48.937409], [2.937424, 48.940812], [2.942188, 48.951509], [2.947307, 48.958673], [2.946423, 48.957769], [2.935653, 48.957554], [2.930397, 48.957392], [2.925278, 48.957237], [2.918152, 48.95703]], [[2.918791, 48.956838], [2.925753, 48.957037], [2.932115, 48.957221], [2.93692, 48.957359], [2.94619, 48.957654], [2.949753, 48.957743], [2.943181, 48.951261], [2.937342, 48.94083], [2.936771, 48.937409], [2.940294, 48.938919], [2.963019, 48.937517], [2.987328, 48.942869]], [[2.987328, 48.942923], [2.963184, 48.937597], [2.940295, 48.938964], [2.936771, 48.937409], [2.937424, 48.940812], [2.942188, 48.951509], [2.950528, 48.958701], [2.947307, 48.958673], [2.946423, 48.957769], [2.935653, 48.957554], [2.930397, 48.957392], [2.925278, 48.957237], [2.918791, 48.956838]]]}";48.9466275207,2.94929077546
045045025:I;I;I;Bus;C09051;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.539625, 48.721206], [2.533964, 48.722169], [2.528272, 48.722142], [2.523772, 48.721241], [2.513341, 48.717904], [2.509359, 48.717263], [2.50694, 48.716889], [2.50342, 48.716328], [2.501226, 48.714129], [2.498455, 48.709557], [2.494825, 48.708466], [2.490796, 48.710026], [2.48542, 48.710662], [2.483263, 48.706844]], [[2.483413, 48.706997], [2.488525, 48.708878], [2.491189, 48.70972], [2.495069, 48.708178], [2.498441, 48.709405], [2.501269, 48.714857], [2.503094, 48.71622], [2.506994, 48.716853], [2.509454, 48.717245], [2.51364, 48.717931], [2.524803, 48.720826], [2.528214, 48.721198], [2.534643, 48.72197], [2.539689, 48.721166]]]}";48.7159273897,2.51023026107
011011324:6;6;6;Bus;F4991A;;"{""type"": ""MultiLineString"", ""coordinates"": [[[1.913055, 48.993043], [1.909467, 48.991205], [1.909458, 48.991151], [1.903487, 48.987713], [1.902325, 48.985728], [1.901359, 48.984113], [1.895558, 48.980858], [1.89274, 48.979412], [1.889643, 48.97768], [1.88936, 48.980107], [1.892765, 48.983171]], [[1.89306, 48.98267], [1.8891, 48.979853], [1.889425, 48.977807], [1.892207, 48.978903], [1.89444, 48.980173], [1.901441, 48.984149], [1.90247, 48.985837], [1.90365, 48.987734], [1.909485, 48.991165], [1.909318, 48.990777], [1.913202, 48.993547]]]}";48.9844620253,1.89944766439
